"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"GASS","StealthGas, Inc.","3.5","139511970.5","n/a","2005","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/gass",
"TK","Teekay Corporation","3.92","393705576.32","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tk",
"TOPS","TOP Ships Inc.","0.82","20470862.94","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tops",
"TRMD","TORM plc","7.5","554294827.5","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/trmd",
"TNP","Tsakos Energy Navigation Ltd","3.1","270743004.3","n/a","2002","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tnp",
"USX","U.S. Xpress Enterprises, Inc.","6.61","319566075.11","n/a","2018","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/usx",
"UNP","Union Pacific Corporation","167.2","118892891506.4","n/a","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/unp",
"UAL","United Continental Holdings, Inc.","79.78","21279526093.06","n/a","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/ual",
"UPS","United Parcel Service, Inc.","111.74","77841075391.54","n/a","1999","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/ups",
"ULH","Universal Logistics Holdings, Inc.","19.68","558593715.36","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/ulh",
"USAK","USA Truck, Inc.","14.44","120739121.4","n/a","1992","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/usak",
"USDP","USD Partners LP","10.82","286738461.24","n/a","2014","Transportation","Railroads","https://www.nasdaq.com/symbol/usdp",
"VTUS","Virgin Trains USA Inc.","n/a","0","n/a","2010","Transportation","Railroads","https://www.nasdaq.com/symbol/vtus",
"WERN","Werner Enterprises, Inc.","34.15","2407168683.3","n/a","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/wern",
"YRCW","YRC Worldwide, Inc.","6.69","226414928.34","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/yrcw",
"ZTO","ZTO Express (Cayman) Inc.","18.28","14358279342.52","n/a","2016","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/zto",
